Año,Mes,Aeropuerto,Infraestructura,NPI,NPN,IRAD_VER,IRAD,AADM_VER,AADM,ADEP_VER,ADEP,ALC_VER,ALC,AOOA_VER,AOOA,ADAH_VER,ADAH,AEHE_VER,AEHE,IREA_VER,IREA,IRIF_VER,IRIF,IRR_VER,IRR,Entidad_Infraestructura
2021,Julio,Lima,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Julio,Lima,ADP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,68527.39,Si,474295.21,Aeropuertos del Perú S.A.
2021,Julio,Lima,LAP,280057,726588,Si,1744966.12,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,255930.73,Si,0,Si,0,Lima Airport Partners S.R.L.
2021,Julio,Moquegua,COR,0,22,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Julio,Nazca,COR,0,4346,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Julio,No precisa,COR,0,0,Si,53394.58,Si,0,Si,585.3399999999999,Si,4121.110000000001,Si,9334.96,Si,40559.2,Si,113751.98,Si,2314.67,Si,0,Si,0,CORPAC S.A.
2021,Julio,Pisco,ADP,0,407,Si,1450.79,Si,0,Si,0,Si,0,Si,251,Si,14151.359999999999,Si,0,Si,245.22,Si,0,Si,3614.36,Aeropuertos del Perú S.A.
2021,Julio,Piura,ADP,34,64320,Si,25437.45,Si,0,Si,3730.9700000000003,Si,4068.82,Si,186.76,Si,3672.69,Si,2632.7599999999998,Si,94.82,Si,0,Si,6561.41,Aeropuertos del Perú S.A.
2021,Julio,Pucallpa,ADP,0,49393,Si,25905.920000000002,Si,0,Si,82.89,Si,2923.3500000000004,Si,634.48,Si,11950.640000000001,Si,0,Si,2738.17,Si,0,Si,3261.32,Aeropuertos del Perú S.A.
2021,Julio,Puerto Maldonado,AAP,8,25759,Si,6701.41,Si,0,Si,1127.52,Si,670.88,Si,345.25,Si,0,Si,5485.42,Si,5.68,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Julio,Rioja,COR,0,12,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Julio,Tacna,AAP,0,19300,Si,9034.18,Si,0,Si,2454.23,Si,1443.3,Si,317.63,Si,0,Si,6146.02,Si,6.08,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Julio,Talara,ADP,0,20381,Si,7593.49,Si,0,Si,387.08,Si,1482.86,Si,0,Si,1425.6299999999999,Si,6239.85,Si,23.259999999999998,Si,0,Si,1586.91,Aeropuertos del Perú S.A.
2021,Julio,Tarapoto,ADP,0,62113,Si,27235.34,Si,0,Si,653.3199999999999,Si,3743.1,Si,1334.6299999999999,Si,3591.4500000000003,Si,10427.7,Si,462.37,Si,0,Si,5478.38,Aeropuertos del Perú S.A.
2021,Julio,Tingo María,COR,0,605,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Julio,Trujillo,ADP,725,37365,Si,20432.67,Si,0,Si,1215.1599999999999,Si,4552.58,Si,405.58,Si,5621.95,Si,0,Si,928.61,Si,0,Si,4058.12,Aeropuertos del Perú S.A.
2021,Julio,Tumbes,ADP,29,29488,Si,10259.16,Si,0,Si,231.82000000000002,Si,1984.05,Si,0,Si,1201.21,Si,195.43,Si,74.53,Si,0,Si,1643.97,Aeropuertos del Perú S.A.
2021,Julio,Yurimaguas,COR,0,2364,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,-,COR,0,798,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,Andahuaylas,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Junio,Andahuaylas,COR,0,10,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,Arequipa,AAP,0,50351,Si,61153.98,Si,0,Si,16820.54,Si,-1742.11,Si,1179.1799999999998,Si,0,Si,8085.87,Si,1310.8899999999999,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Junio,Atalaya,COR,0,1568,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,Ayacucho,AAP,0,29607,Si,6400.48,Si,2320.4700000000003,Si,0,Si,506.94,Si,595.98,Si,0,Si,16486.960000000003,Si,950.21,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Junio,Cajamarca,ADP,0,21630,Si,8919.92,Si,0,Si,1105.32,Si,562.51,Si,89.25,Si,1614.45,Si,0,Si,20.67,Si,0,Si,1490.62,Aeropuertos del Perú S.A.
2021,Junio,Chachapoyas,ADP,0,738,Si,197.12,Si,0,Si,0,Si,0,Si,169.6,Si,0,Si,0,Si,0.07,Si,0,Si,75.21000000000001,Aeropuertos del Perú S.A.
2021,Junio,Chiclayo,ADP,0,33965,Si,14562.47,Si,0,Si,1684.3799999999999,Si,3538.15,Si,84.24000000000001,Si,1595.83,Si,0,Si,49.349999999999994,Si,0,Si,12238.07,Aeropuertos del Perú S.A.
2021,Junio,Cusco,COR,0,111335,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,Huánuco,COR,0,6813,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,Huaraz-Anta,ADP,0,80,Si,14,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0.28,Si,0,Si,6.53,Aeropuertos del Perú S.A.
2021,Junio,Ilo,COR,0,7009,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,Iquitos,ADP,0,64928,Si,58788.39,Si,0,Si,38.51,Si,4002.09,Si,1039.09,Si,29241.960000000003,Si,0,Si,2342.3,Si,0,Si,8965.93,Aeropuertos del Perú S.A.
2021,Junio,Jaén,COR,0,11866,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,Jauja,COR,0,11930,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,Juliaca,AAP,14,15528,Si,13083.02,Si,0,Si,1407.6799999999998,Si,2510.9500000000003,Si,862.3399999999999,Si,0,Si,0,Si,38.42,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Junio,Lima,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Junio,Lima,ADP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,69309.09,Si,596597.8300000001,Aeropuertos del Perú S.A.
2021,Junio,Lima,LAP,233963,569672,Si,1473589.1700000002,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,256147.28,Si,0,Si,0,Lima Airport Partners S.R.L.
2021,Junio,Moquegua,COR,0,32,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,Nazca,COR,0,1720,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,No precisa,COR,0,0,Si,44136.68,Si,0,Si,325.34000000000003,Si,0,Si,4970.39,Si,2542.2,Si,87486.97,Si,1504.99,Si,0,Si,0,CORPAC S.A.
2021,Junio,Pisco,ADP,12,236,Si,2330.7,Si,0,Si,0,Si,0,Si,251,Si,1134.3899999999999,Si,0,Si,274.5,Si,0,Si,912.11,Aeropuertos del Perú S.A.
2021,Junio,Piura,ADP,34,51409,Si,21364.7,Si,0,Si,3580.88,Si,3338.22,Si,186.76,Si,3873.5,Si,343.4,Si,98.26,Si,0,Si,6415.74,Aeropuertos del Perú S.A.
2021,Junio,Pucallpa,ADP,0,40020,Si,23861.45,Si,0,Si,41.53,Si,2601.68,Si,634.48,Si,12070.08,Si,0,Si,1646.06,Si,0,Si,2863.4900000000002,Aeropuertos del Perú S.A.
2021,Junio,Puerto Maldonado,AAP,0,21412,Si,6581.22,Si,0,Si,1064.34,Si,674.25,Si,345.25,Si,0,Si,2856.9900000000002,Si,111.42,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Junio,Tacna,AAP,0,14332,Si,8294.6,Si,0,Si,2354.9500000000003,Si,1513.76,Si,317.63,Si,0,Si,3767.05,Si,18.810000000000002,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Junio,Talara,ADP,0,15845,Si,7264.92,Si,0,Si,316.2,Si,1222.9,Si,0,Si,1443.09,Si,6449.24,Si,92.42,Si,0,Si,1483.23,Aeropuertos del Perú S.A.
2021,Junio,Tarapoto,ADP,0,49699,Si,37378.21,Si,0,Si,531.76,Si,2948.74,Si,1334.6299999999999,Si,3845.7799999999997,Si,8766.52,Si,487.77,Si,0,Si,5395.52,Aeropuertos del Perú S.A.
2021,Junio,Tingo María,COR,0,1241,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,Tocache,COR,0,12,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Junio,Trujillo,ADP,2,30136,Si,15496.06,Si,0,Si,1060.61,Si,4033.5,Si,405.58,Si,5717.1,Si,0,Si,786.05,Si,0,Si,4491.33,Aeropuertos del Perú S.A.
2021,Junio,Tumbes,ADP,11,21908,Si,9207.7,Si,0,Si,253.23,Si,1760.21,Si,209.46,Si,1215.04,Si,97.72,Si,11.53,Si,0,Si,116496.68000000001,Aeropuertos del Perú S.A.
2021,Junio,Yurimaguas,COR,0,1926,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Andahuaylas,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Marzo,Arequipa,AAP,694,52427,Si,57013.44,Si,0,Si,24931.920000000002,Si,-1954.54,Si,1179.1799999999998,Si,0,Si,1073.1,Si,211.26999999999998,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Marzo,Atalaya,COR,0,1427,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Ayacucho,AAP,0,7828,Si,3588.4100000000003,Si,2320.4700000000003,Si,0,Si,365.65000000000003,Si,595.98,Si,0,Si,7586.1,Si,2401.6,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Marzo,Cajamarca,ADP,0,14156,Si,6112.5,Si,0,Si,1662.37,Si,247.09,Si,882.87,Si,1554.58,Si,0,Si,3.25,Si,0,Si,1598.49,Aeropuertos del Perú S.A.
2021,Marzo,Chachapoyas,ADP,0,703,Si,199.92000000000002,Si,0,Si,0,Si,0,Si,169.6,Si,0,Si,0,Si,0.14,Si,0,Si,75.57,Aeropuertos del Perú S.A.
2021,Marzo,Chiclayo,ADP,0,25385,Si,10846.740000000002,Si,0,Si,1658.81,Si,2230.12,Si,720.48,Si,1530.6899999999998,Si,0,Si,55.87,Si,0,Si,21799.3,Aeropuertos del Perú S.A.
2021,Marzo,Cusco,COR,0,58154,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Huánuco,COR,0,4165,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Huaraz-Anta,ADP,0,242,Si,120.94000000000001,Si,0,Si,0,Si,0,Si,0,Si,0,Si,79.57,Si,2.01,Si,0,Si,6.92,Aeropuertos del Perú S.A.
2021,Marzo,Ilo,COR,30,4909,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Iquitos,ADP,0,39989,Si,50352.8,Si,0,Si,0,Si,1921.24,Si,2327.12,Si,32355.809999999998,Si,0,Si,1396.86,Si,0,Si,8736.130000000001,Aeropuertos del Perú S.A.
2021,Marzo,Jaén,COR,0,9855,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Jauja,COR,0,5767,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Juliaca,AAP,0,19885,Si,8336.97,Si,0,Si,1607.47,Si,1390.11,Si,862.3399999999999,Si,0,Si,1828.48,Si,106.86999999999999,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Marzo,Lima,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Marzo,Lima,ADP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,63559.71,Si,692898.4600000001,Aeropuertos del Perú S.A.
2021,Marzo,Lima,LAP,114908,397077,Si,1191623.71,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,277531.46,Si,0,Si,0,Lima Airport Partners S.R.L.
2021,Marzo,Mazamari,COR,0,15,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Moquegua,COR,0,35,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Nazca,COR,0,488,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,No precisa,COR,0,0,Si,49992.21,Si,0,Si,-3701.04,Si,398.4,Si,4960.95,Si,2522.12,Si,26113.280000000002,Si,512.75,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Pisco,ADP,4,205,Si,2470.84,Si,0,Si,0,Si,0,Si,251,Si,1148.82,Si,0,Si,305.96999999999997,Si,0,Si,784.26,Aeropuertos del Perú S.A.
2021,Marzo,Piura,ADP,33,36645,Si,15425.26,Si,0,Si,2704.73,Si,2161.6,Si,599.51,Si,3770.8,Si,114.47,Si,36.89,Si,0,Si,12631.61,Aeropuertos del Perú S.A.
2021,Marzo,Pucallpa,ADP,0,28228,Si,14956.4,Si,0,Si,0,Si,1432.45,Si,929.12,Si,12182.7,Si,0,Si,1929.41,Si,0,Si,3237.79,Aeropuertos del Perú S.A.
2021,Marzo,Puerto Maldonado,AAP,0,9353,Si,4288.21,Si,0,Si,988.57,Si,378.76,Si,345.25,Si,0,Si,2285.59,Si,106.05,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Marzo,Rodríguez de Mendoza,COR,0,625,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Tacna,AAP,0,14644,Si,5937.320000000001,Si,0,Si,2547.4,Si,14.15,Si,635.26,Si,0,Si,3518.98,Si,18.56,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Marzo,Talara,ADP,0,14336,Si,5687.87,Si,0,Si,239.17,Si,729.8599999999999,Si,171.51,Si,1482.24,Si,6323.610000000001,Si,41.54,Si,0,Si,1439.49,Aeropuertos del Perú S.A.
2021,Marzo,Tarapoto,ADP,0,35128,Si,17929.51,Si,0,Si,463.03,Si,1809.86,Si,1673.75,Si,3598.44,Si,11125.68,Si,462.39,Si,0,Si,5236.81,Aeropuertos del Perú S.A.
2021,Marzo,Tingo María,COR,0,1320,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Tocache,COR,0,4,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Marzo,Trujillo,ADP,2559,21316,Si,16162.8,Si,0,Si,1071.36,Si,1756.79,Si,744.7,Si,5978.59,Si,0,Si,859.8399999999999,Si,0,Si,3913.54,Aeropuertos del Perú S.A.
2021,Marzo,Tumbes,ADP,3,16055,Si,6248,Si,0,Si,221.2,Si,1257.11,Si,302.37,Si,1190.43,Si,0,Si,19.49,Si,0,Si,1681.72,Aeropuertos del Perú S.A.
2021,Marzo,Yurimaguas,COR,0,2130,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Mayo,-,COR,0,559,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Mayo,Andahuaylas,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Mayo,Arequipa,AAP,0,70269,Si,73451.93,Si,0,Si,25058.3,Si,17965.82,Si,1179.1799999999998,Si,0,Si,3525.8900000000003,Si,512.4599999999999,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Mayo,Atalaya,COR,0,1563,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Mayo,Ayacucho,AAP,0,26900,Si,4648.45,Si,2320.4700000000003,Si,0,Si,398.11,Si,595.98,Si,0,Si,9755.59,Si,776.92,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Mayo,Cajamarca,ADP,0,19072,Si,8243.8,Si,0,Si,1578.6599999999999,Si,504.46,Si,89.25,Si,1703.84,Si,0,Si,448.62,Si,0,Si,1537.02,Aeropuertos del Perú S.A.
2021,Mayo,Chachapoyas,ADP,0,585,Si,328.17,Si,0,Si,0,Si,0,Si,169.6,Si,0,Si,0,Si,16.2,Si,0,Si,75.59,Aeropuertos del Perú S.A.
2021,Mayo,Chiclayo,ADP,6,29759,Si,16569.07,Si,0,Si,1588.75,Si,3037.66,Si,84.24000000000001,Si,1683.75,Si,0,Si,18.2,Si,0,Si,2219833.58,Aeropuertos del Perú S.A.
2021,Mayo,Cusco,COR,0,93445,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Mayo,Huánuco,COR,0,6163,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Mayo,Huaraz-Anta,ADP,0,100,Si,54.94,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,1.04,Si,0,Si,6.94,Aeropuertos del Perú S.A.
2021,Mayo,Ilo,COR,0,5952,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Mayo,Iquitos,ADP,11,56863,Si,65613.82,Si,0,Si,87.47,Si,3076.8100000000004,Si,1598.6399999999999,Si,31745.43,Si,0,Si,3577,Si,0,Si,9329.220000000001,Aeropuertos del Perú S.A.
2021,Mayo,Jaén,COR,0,11605,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Mayo,Jauja,COR,0,10026,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Mayo,Juliaca,AAP,0,13513,Si,11293.7,Si,0,Si,1339.53,Si,2257.09,Si,862.3399999999999,Si,0,Si,342.84000000000003,Si,91.82,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Mayo,Lima,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Mayo,Lima,ADP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,66451.93999999999,Si,1786855.71,Aeropuertos del Perú S.A.
2021,Mayo,Lima,LAP,213205,524478,Si,1381585.6800000002,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,236621.64,Si,0,Si,0,Lima Airport Partners S.R.L.
2021,Mayo,Nazca,COR,0,1606,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Mayo,No precisa,COR,0,0,Si,40967.78999999999,Si,0,Si,325.34000000000003,Si,0,Si,4960.95,Si,2542.2,Si,59061.380000000005,Si,401.41999999999996,Si,0,Si,0,CORPAC S.A.
2021,Mayo,Pisco,ADP,0,94,Si,1524.8,Si,0,Si,0,Si,0,Si,251,Si,1198.8799999999999,Si,0,Si,270.2,Si,0,Si,927.2900000000001,Aeropuertos del Perú S.A.
2021,Mayo,Piura,ADP,38,44056,Si,20485.85,Si,0,Si,2685.7,Si,3043.77,Si,186.76,Si,3804.3500000000004,Si,0,Si,75.22,Si,0,Si,9044.81,Aeropuertos del Perú S.A.
2021,Mayo,Pucallpa,ADP,0,33814,Si,20447.109999999997,Si,0,Si,0,Si,2156.27,Si,805.03,Si,12624.41,Si,0,Si,1516.53,Si,0,Si,2794.4500000000003,Aeropuertos del Perú S.A.
2021,Mayo,Puerto Maldonado,AAP,0,19236,Si,5758.84,Si,0,Si,1012.8199999999999,Si,209.2,Si,345.25,Si,0,Si,2399.8700000000003,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Mayo,Rioja,COR,0,20,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Mayo,Tacna,AAP,0,11646,Si,8334.51,Si,0,Si,2240.94,Si,960.51,Si,317.63,Si,0,Si,3987.24,Si,71.32,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Mayo,Talara,ADP,0,15109,Si,7397.91,Si,0,Si,283.61,Si,1189.96,Si,0,Si,1529.96,Si,7105.34,Si,41.48,Si,0,Si,1596.04,Aeropuertos del Perú S.A.
2021,Mayo,Tarapoto,ADP,1,43653,Si,10949.62,Si,0,Si,549.08,Si,2425.3500000000004,Si,1334.6299999999999,Si,3660.34,Si,10839.52,Si,985.8,Si,0,Si,5268.98,Aeropuertos del Perú S.A.
2021,Mayo,Tingo María,COR,0,1482,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Mayo,Tocache,COR,0,16,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Mayo,Trujillo,ADP,0,25081,Si,14006.09,Si,0,Si,1108.6,Si,3222.22,Si,405.58,Si,6022.89,Si,0,Si,784.23,Si,0,Si,4088.29,Aeropuertos del Perú S.A.
2021,Mayo,Tumbes,ADP,44,21662,Si,10041.34,Si,0,Si,218.59,Si,1774.62,Si,0,Si,1283.87,Si,0,Si,55.02,Si,0,Si,70643.95999999999,Aeropuertos del Perú S.A.
2021,Mayo,Yurimaguas,COR,0,1974,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Noviembre,-,COR,0,680,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Noviembre,Andahuaylas,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Noviembre,Arequipa,AAP,1042,117961,Si,102787.90999999999,Si,0,Si,22708.25,Si,16506.37,Si,1342.22,Si,0,Si,3372.6,Si,888.23,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Noviembre,Atalaya,COR,0,1642,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Noviembre,Ayacucho,AAP,0,42902,Si,9497.869999999999,Si,2320.4700000000003,Si,0,Si,473.65000000000003,Si,1064.1299999999999,Si,0,Si,27705.9,Si,1371.6,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Noviembre,Cajamarca,ADP,0,34540,Si,11876.949999999999,Si,0,Si,1336.3899999999999,Si,1253.34,Si,89.25,Si,1580.33,Si,69.8,Si,63.349999999999994,Si,0,Si,2108.17,Aeropuertos del Perú S.A.
2021,Noviembre,Chachapoyas,ADP,0,1453,Si,565.8199999999999,Si,0,Si,0,Si,0,Si,169.6,Si,0,Si,0,Si,3.51,Si,0,Si,75.07,Aeropuertos del Perú S.A.
2021,Noviembre,Chiclayo,ADP,2157,42138,Si,21309.25,Si,0,Si,2113.4100000000003,Si,6132.360000000001,Si,84.24000000000001,Si,1687.27,Si,0,Si,36.05,Si,0,Si,1647261.57,Aeropuertos del Perú S.A.
2021,Noviembre,Cusco,COR,0,180593,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Noviembre,Huánuco,COR,0,11779,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Noviembre,Huaraz-Anta,ADP,0,107,Si,39.660000000000004,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0.7799999999999999,Si,0,Si,6.37,Aeropuertos del Perú S.A.
2021,Noviembre,Ilo,COR,0,5424,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Noviembre,Iquitos,ADP,8,81582,Si,79003.97,Si,0,Si,238.69,Si,8197.710000000001,Si,1036.95,Si,25766.55,Si,0,Si,7897.3,Si,0,Si,13618.48,Aeropuertos del Perú S.A.
2021,Noviembre,Jaén,COR,0,17199,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Noviembre,Jauja,COR,0,16433,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,CORPAC S.A.
2021,Noviembre,Juliaca,AAP,0,21811,Si,15142.11,Si,0,Si,1515.1499999999999,Si,2830.72,Si,452.8,Si,0,Si,0,Si,14.94,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Noviembre,Lima,AAP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Aeropuertos Andinos del Perú S.A.
2021,Noviembre,Lima,ADP,0,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,0,Si,89488.90999999999,Si,2344444.3299999996,Aeropuertos del Perú S.A.
